Frame,FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
2,RightFinger4Medial,-0.01439698,0.1610727,0.001029536,-4.172334E-07,9.536739E-07,8.940702E-08,1
2,RightFinger4Distal,-0.014397,0.1327608,0.001029793,-3.129253E-07,9.685751E-07,1.341105E-07,1
2,RightFinger4Tip,-0.01439697,0.1051963,0.001029395,-1.93716E-07,9.685753E-07,1.341105E-07,1
2,RightFinger5Metacarpal,-0.01487564,0.2581214,0.001029174,-1.3839E-06,5.295283E-07,-0.1736479,0.9848078
2,RightFinger5Proximal,-0.03135142,0.2128556,0.001029308,-4.172332E-07,7.7486E-07,8.940707E-08,1
2,RightFinger5Medial,-0.03135142,0.177333,0.001029809,-3.874309E-07,7.7486E-07,5.960475E-08,1
2,RightFinger5Distal,-0.03135145,0.155005,0.001029529,-2.235181E-07,7.59959E-07,1.490128E-08,1
2,RightFinger5Tip,-0.03135161,0.1322612,0.001029127,-2.235181E-07,7.59959E-07,1.490128E-08,1
3,RightFinger1Metacarpal,0.02784873,0.2622197,0.001028953,-0.3537171,-0.2458141,0.1225562,0.8941144
3,RightFinger1Proximal,0.03858006,0.2286682,0.01911759,0.5099313,0.3608492,0.216585,-0.7502335
3,RightFinger1Distal,0.02283871,0.2045309,0.02765925,-0.5468096,-0.3884584,-0.3385303,0.6599231
3,RightFinger1Tip,-0.003197178,0.1828154,0.03309613,-0.5468078,-0.3884594,-0.3385293,0.6599244
3,RightFinger2Metacarpal,0.01603414,0.2565437,0.001029319,0.1548519,-0.1097738,0.1241197,-0.9739434
3,RightFinger2Proximal,0.02559857,0.2023015,0.001029581,0.5199518,-0.1464981,0.1356521,-0.8305351
3,RightFinger2Medial,0.02617484,0.1697917,0.03325897,-0.7382882,0.1795172,-0.08738673,0.6442585
3,RightFinger2Distal,0.02553552,0.164119,0.06084048,0.8482943,-0.1929595,0.05127552,-0.4904445
3,RightFinger2Tip,0.02436513,0.1691498,0.08795589,0.8482941,-0.1929596,0.05127577,-0.4904447
3,RightFinger3Metacarpal,0.005447436,0.2553253,0.001029114,-0.1638299,0.09586003,-0.2085335,0.9594194
3,RightFinger3Proximal,0.005447167,0.2016757,0.00102945,0.5315752,-0.1827645,0.09557838,-0.8215175
3,RightFinger3Medial,0.01052816,0.1703688,0.03571434,-0.8096803,0.2055611,-0.01680415,0.5494372
3,RightFinger3Distal,0.01186419,0.1724178,0.06661753,0.9265258,-0.202641,-0.03839457,-0.3146639
3,RightFinger3Tip,0.0113033,0.1893539,0.09135196,0.9265257,-0.202641,-0.0383945,-0.3146642
3,RightFinger4Metacarpal,-0.005475237,0.2555698,0.001029182,-0.171561,0.08121688,-0.2913575,0.937594
3,RightFinger4Proximal,-0.01439728,0.2049723,0.001029163,0.5976352,-0.2342599,0.07673807,-0.7629329
3,RightFinger4Medial,-0.007620674,0.1825324,0.03814697,-0.8553937,0.2452668,0.02470068,0.4555621
3,RightFinger4Distal,-0.004610591,0.1907548,0.06507104,0.9480032,-0.2288766,-0.0915493,-0.2013079
3,RightFinger4Tip,-0.003768129,0.2115071,0.08319386,0.9480033,-0.2288765,-0.0915493,-0.2013081
3,RightFinger5Metacarpal,-0.01487606,0.258121,0.001029085,-0.1779868,0.06595585,-0.3719653,0.9086326
3,RightFinger5Proximal,-0.0313516,0.2128552,0.001029011,0.5191844,-0.2370306,0.0871448,-0.8164997
3,RightFinger5Medial,-0.02487108,0.189418,0.02692381,-0.7724404,0.2525373,0.001466603,0.5827177
3,RightFinger5Distal,-0.0212286,0.189237,0.04895215,0.8877289,-0.2451226,-0.06076109,-0.3849174
3,RightFinger5Tip,-0.01886705,0.1994156,0.06915359,0.8877289,-0.2451226,-0.06076109,-0.3849174
4,RightFinger1Metacarpal,0.0278491,0.2622199,0.001029041,-0.5923539,-0.1488747,0.06034679,0.7895018
4,RightFinger1Proximal,0.02983469,0.2331882,0.02788581,0.7394294,0.3581704,0.2784945,-0.4973944
4,RightFinger1Distal,0.005800569,0.2160168,0.03344154,-0.7386649,-0.4316731,-0.4304551,0.2876504
4,RightFinger1Tip,-0.02702337,0.2083118,0.02694556,-0.7386642,-0.4316744,-0.4304539,0.2876523
4,RightFinger2Metacarpal,0.01603448,0.256544,0.00102961,0.2218958,-0.1681428,0.2713602,-0.9213338
4,RightFinger2Proximal,0.02559874,0.2023015,0.00102963,0.7363985,-0.3023679,0.1519775,-0.5858291
4,RightFinger2Medial,0.02576,0.1900029,0.04512825,-0.9258333,0.3382934,0.008963308,0.168261
4,RightFinger2Distal,0.02346874,0.2083003,0.06641881,0.9311766,-0.3177924,-0.1163216,0.1356068
4,RightFinger2Tip,0.02070743,0.2351638,0.07213259,0.9311767,-0.3177924,-0.1163214,0.1356067
4,RightFinger3Metacarpal,0.00544743,0.2553255,0.001029412,-0.2357059,0.1481635,-0.3506283,0.8941766
4,RightFinger3Proximal,0.00544715,0.2016759,0.001029384,0.7378526,-0.3586148,0.09508771,-0.5638522
4,RightFinger3Medial,0.01181278,0.1937262,0.04691292,-0.9285031,0.3402654,0.1478687,-0.01543252
4,RightFinger3Distal,0.009432502,0.2219758,0.0594549,0.8295494,-0.2422032,-0.2810403,0.4173778
4,RightFinger3Tip,0.004306825,0.248123,0.045708,0.8295494,-0.2422032,-0.2810402,0.4173774
4,RightFinger4Metacarpal,-0.005474973,0.2555698,0.001029217,-0.247722,0.127057,-0.4272256,0.8602155
4,RightFinger4Proximal,-0.01439724,0.2049723,0.001029395,0.7867337,-0.4361244,0.04322838,-0.4347172
4,RightFinger4Medial,-0.004724056,0.2110125,0.04342209,-0.8821974,0.36201,0.2470249,-0.1722127
4,RightFinger4Distal,-0.005618094,0.2392807,0.04472077,0.7094525,-0.2115119,-0.3838435,0.5519113
4,RightFinger4Tip,-0.01122786,0.2564171,0.02387147,0.7094526,-0.211512,-0.3838435,0.5519112
4,RightFinger5Metacarpal,-0.01487579,0.2581212,0.001029173,-0.2578532,0.1049837,-0.5005727,0.8197068
4,RightFinger5Proximal,-0.03135154,0.2128553,0.00102923,0.7011045,-0.4393041,0.08814241,-0.5547048
4,RightFinger5Medial,-0.0212723,0.2071185,0.03460521,-0.8914906,0.41333,0.172959,0.06700613
4,RightFinger5Distal,-0.01926985,0.2261739,0.04606929,0.84904,-0.315414,-0.3182307,0.2799583
4,RightFinger5Tip,-0.0221753,0.2482056,0.04122732,0.84904,-0.315414,-0.3182307,0.2799583
5,RightFinger1Metacarpal,0.02784904,0.2622198,0.001029128,-0.5917959,-0.1494577,0.05971516,0.7898581
5,RightFinger1Proximal,0.02982116,0.2331792,0.02787709,0.7388025,0.3580509,0.2789892,-0.4981337
5,RightFinger1Distal,0.005799362,0.2159964,0.03345203,-0.7382321,-0.431325,-0.4309998,0.2884667
5,RightFinger1Tip,-0.02702525,0.20827,0.02698504,-0.7382313,-0.4313261,-0.4309986,0.2884685
5,RightFinger2Metacarpal,0.01603432,0.2565439,0.001029614,0.2210385,-0.1678249,0.2712806,-0.9216211
5,RightFinger2Proximal,0.02559847,0.2023016,0.00102969,0.7351956,-0.3015473,0.1532155,-0.5874379
5,RightFinger2Medial,0.02570709,0.1898694,0.0450909,-0.9258547,0.3381406,0.008125757,0.1684916
5,RightFinger2Distal,0.02340775,0.208185,0.06636474,0.9311579,-0.3178188,-0.1157427,0.1361679
5,RightFinger2Tip,0.02066769,0.2350652,0.07201005,0.9311581,-0.3178187,-0.1157425,0.1361678
5,RightFinger3Metacarpal,0.005447535,0.2553253,0.001029312,-0.234824,0.1479215,-0.350574,0.8944697
5,RightFinger3Proximal,0.005447169,0.2016757,0.001029566,0.7375981,-0.3574941,0.09667332,-0.5646266
5,RightFinger3Medial,0.01167589,0.1936624,0.04692044,-0.9287714,0.340248,0.1462134,-0.01544123
5,RightFinger3Distal,0.009308297,0.2219221,0.05944135,0.8292868,-0.2425721,-0.2798324,0.4184951
5,RightFinger3Tip,0.004264046,0.2480372,0.04560346,0.829287,-0.2425722,-0.2798324,0.4184948
5,RightFinger4Metacarpal,-0.005475428,0.2555699,0.001029253,-0.2468224,0.1268929,-0.427197,0.8605124
5,RightFinger4Proximal,-0.01439723,0.2049723,0.00102944,0.7865133,-0.435571,0.04383229,-0.4356087
5,RightFinger4Medial,-0.004766109,0.2109911,0.04343477,-0.8825747,0.3619354,0.2462629,-0.1715252
5,RightFinger4Distal,-0.005648747,0.2392595,0.0447347,0.7100788,-0.2117751,-0.3831378,0.5514947
5,RightFinger4Tip,-0.01122857,0.2563985,0.02387959,0.7100791,-0.2117752,-0.3831378,0.5514946
5,RightFinger5Metacarpal,-0.01487577,0.2581211,0.001029187,-0.2569426,0.1048986,-0.5005699,0.8200048
5,RightFinger5Proximal,-0.0313519,0.2128551,0.001029264,0.7003646,-0.4384736,0.08905469,-0.5561488
5,RightFinger5Medial,-0.02131857,0.2070411,0.03460557,-0.8918073,0.4128457,0.172475,0.06702597
5,RightFinger5Distal,-0.01933252,0.2261126,0.04604572,0.8489506,-0.3147115,-0.3180349,0.2812393
5,RightFinger5Tip,-0.02224746,0.248122,0.04110952,0.8489506,-0.3147115,-0.3180349,0.2812393
6,RightFinger1Metacarpal,0.02784924,0.2622201,0.001029059,-0.590744,-0.14958,0.05910762,0.7906674
6,RightFinger1Proximal,0.02987441,0.2331285,0.02781775,0.7381482,0.3576279,0.2799458,-0.4988699
6,RightFinger1Distal,0.005862955,0.2159302,0.03338936,-0.7377701,-0.430719,-0.4322294,0.2887135
6,RightFinger1Tip,-0.02697034,0.2082365,0.02692775,-0.7377694,-0.4307202,-0.4322281,0.2887155
6,RightFinger2Metacarpal,0.01603443,0.2565442,0.001029522,0.2208137,-0.1677265,0.2712542,-0.9217005
6,RightFinger2Proximal,0.02559884,0.2023017,0.001029716,0.7356388,-0.3010499,0.1538738,-0.5869656
6,RightFinger2Medial,0.02561589,0.1899125,0.04510315,-0.9259379,0.3380184,0.007143304,0.1683234
6,RightFinger2Distal,0.02330243,0.2082308,0.0663733,0.9312387,-0.3180639,-0.1146425,0.1359725
6,RightFinger2Tip,0.02058373,0.2351093,0.07203636,0.9312388,-0.3180638,-0.1146423,0.1359726
6,RightFinger3Metacarpal,0.005447594,0.2553257,0.001029143,-0.2345916,0.147843,-0.3505548,0.8945512
6,RightFinger3Proximal,0.00544736,0.201676,0.00102951,0.7366706,-0.358345,0.09505904,-0.5655709
6,RightFinger3Medial,0.0118632,0.1936578,0.04689384,-0.928625,0.3398547,0.1481401,-0.01448866
6,RightFinger3Distal,0.009471071,0.2219163,0.05941333,0.8293929,-0.2412595,-0.2814977,0.4179253
6,RightFinger3Tip,0.004312822,0.2480021,0.04556227,0.8293933,-0.2412596,-0.2814976,0.417925
6,RightFinger4Metacarpal,-0.005475339,0.2555701,0.001029343,-0.2465839,0.1268349,-0.4271848,0.8605949
6,RightFinger4Proximal,-0.01439706,0.2049726,0.001029339,0.7865849,-0.4353281,0.04414239,-0.435691
6,RightFinger4Medial,-0.004793812,0.2109947,0.04344038,-0.8826914,0.3619617,0.2458497,-0.1714606
6,RightFinger4Distal,-0.005668066,0.2392634,0.04473856,0.7102247,-0.2119937,-0.3827762,0.5514737
6,RightFinger4Tip,-0.01122745,0.2564044,0.02387953,0.7102247,-0.2119938,-0.3827762,0.5514737
6,RightFinger5Metacarpal,-0.01487592,0.2581214,0.001029011,-0.2567002,0.1048616,-0.5005652,0.8200884
6,RightFinger5Proximal,-0.03135119,0.2128554,0.001029279,0.699376,-0.4388499,0.08809769,-0.5572468
6,RightFinger5Medial,-0.02122715,0.2070027,0.0345714,-0.8916134,0.4125999,0.1735254,0.06838722
6,RightFinger5Distal,-0.01924243,0.2260616,0.04603304,0.8492987,-0.314084,-0.3189064,0.2798988
6,RightFinger5Tip,-0.02220312,0.2480734,0.04113478,0.8492987,-0.314084,-0.3189064,0.2798988
7,RightFinger1Metacarpal,0.02784907,0.2622201,0.001029038,-0.5903339,-0.1496274,0.05887108,0.7909823
7,RightFinger1Proximal,0.02989514,0.2331086,0.02779469,0.7378932,0.3574627,0.2803184,-0.4991566
7,RightFinger1Distal,0.005887688,0.2159044,0.03336512,-0.7375902,-0.4304819,-0.4327083,0.2888096
7,RightFinger1Tip,-0.02694893,0.208223,0.02690563,-0.7375896,-0.4304832,-0.432707,0.2888114
7,RightFinger2Metacarpal,0.01603452,0.2565439,0.001029597,0.2207261,-0.1676881,0.2712441,-0.9217312
7,RightFinger2Proximal,0.02559878,0.2023015,0.001029813,0.7358111,-0.3008565,0.1541302,-0.5867817
7,RightFinger2Medial,0.02558035,0.1899292,0.0451079,-0.92597,0.337971,0.006760709,0.1682581
7,RightFinger2Distal,0.02326129,0.2082482,0.06637663,0.9312699,-0.3181591,-0.1142142,0.1358962
7,RightFinger2Tip,0.02055083,0.2351264,0.07204662,0.9312699,-0.318159,-0.1142138,0.1358961
7,RightFinger3Metacarpal,0.005447668,0.2553256,0.001029318,-0.234501,0.1478125,-0.3505476,0.8945829
7,RightFinger3Proximal,0.005447285,0.201676,0.001029643,0.7363085,-0.358676,0.0944302,-0.5659379
7,RightFinger3Medial,0.0119358,0.193656,0.04688336,-0.9285672,0.3397007,0.1488905,-0.01411752
7,RightFinger3Distal,0.009534439,0.2219137,0.05940245,0.8294339,-0.2407472,-0.2821454,0.4177029
7,RightFinger3Tip,0.004331649,0.2479882,0.04554641,0.8294339,-0.2407473,-0.2821454,0.4177026
7,RightFinger4Metacarpal,-0.00547521,0.2555701,0.00102933,-0.2464911,0.1268124,-0.4271804,0.8606271
7,RightFinger4Proximal,-0.01439715,0.2049723,0.00102953,0.7866126,-0.4352336,0.04426308,-0.4357231
7,RightFinger4Medial,-0.00480477,0.210996,0.04344283,-0.882737,0.3619721,0.2456891,-0.1714355
7,RightFinger4Distal,-0.005675634,0.2392648,0.04474017,0.7102815,-0.2120789,-0.3826356,0.5514656
7,RightFinger4Tip,-0.01122701,0.2564064,0.02387974,0.7102815,-0.2120788,-0.3826356,0.5514655
7,RightFinger5Metacarpal,-0.0148761,0.2581211,0.001029244,-0.2566057,0.1048473,-0.5005634,0.8201208
7,RightFinger5Proximal,-0.03135138,0.2128552,0.001029317,0.6989905,-0.4389964,0.08772469,-0.5576739
7,RightFinger5Medial,-0.02119156,0.2069877,0.03455814,-0.8915375,0.412504,0.1739346,0.06891766
7,RightFinger5Distal,-0.01920758,0.2260416,0.04602795,0.8494338,-0.3138394,-0.3192458,0.279376
7,RightFinger5Tip,-0.02218602,0.2480542,0.04114448,0.8494338,-0.3138394,-0.3192458,0.279376
8,RightFinger1Metacarpal,0.02784893,0.2622199,0.001029065,-0.5901899,-0.14968,0.05889517,0.7910782
8,RightFinger1Proximal,0.02990442,0.2331084,0.02779393,0.7377889,0.3574845,0.280384,-0.4992581
8,RightFinger1Distal,0.005899487,0.2159012,0.03336531,-0.7375092,-0.4304616,-0.4327733,0.2889496
8,RightFinger1Tip,-0.02693654,0.2082143,0.0269095,-0.7375084,-0.4304627,-0.432772,0.2889515
8,RightFinger2Metacarpal,0.01603439,0.256544,0.001029518,0.2206291,-0.1676362,0.2712313,-0.9217678
8,RightFinger2Proximal,0.02559859,0.2023015,0.001029738,0.7355345,-0.3009108,0.154018,-0.58713
8,RightFinger2Medial,0.02560614,0.189908,0.04510185,-0.9259294,0.337964,0.006961645,0.1684862
8,RightFinger2Distal,0.02329105,0.208226,0.06637223,0.9312816,-0.3180693,-0.1144556,0.1358231
8,RightFinger2Tip,0.02057522,0.235105,0.07203504,0.9312817,-0.3180692,-0.1144554,0.135823
8,RightFinger3Metacarpal,0.005447554,0.2553254,0.00102925,-0.2343998,0.1477692,-0.3505378,0.8946203
8,RightFinger3Proximal,0.005447326,0.2016758,0.001029542,0.736026,-0.3588739,0.09401987,-0.5662487
8,RightFinger3Medial,0.01198574,0.193652,0.0468755,-0.9285365,0.3395765,0.1493898,-0.01384922
8,RightFinger3Distal,0.009577397,0.2219099,0.05939282,0.8294689,-0.2403809,-0.282572,0.4175561
8,RightFinger3Tip,0.004344235,0.2479751,0.0455309,0.8294691,-0.240381,-0.2825719,0.4175558
8,RightFinger4Metacarpal,-0.005475344,0.2555698,0.001029203,-0.2463865,0.1267781,-0.427174,0.8606656
8,RightFinger4Proximal,-0.0143974,0.2049722,0.00102938,0.7866069,-0.4351863,0.04428212,-0.4357789
8,RightFinger4Medial,-0.004806681,0.2109997,0.04344274,-0.8827763,0.3619594,0.2456273,-0.1713483
8,RightFinger4Distal,-0.005676707,0.2392685,0.0447398,0.7103708,-0.2121057,-0.382569,0.5513864
8,RightFinger4Tip,-0.01122658,0.2564116,0.02387979,0.7103709,-0.2121058,-0.382569,0.5513863
8,RightFinger5Metacarpal,-0.01487608,0.258121,0.001029127,-0.2564985,0.1048223,-0.5005604,0.8201595
8,RightFinger5Proximal,-0.03135142,0.2128551,0.001029242,0.6986263,-0.4391662,0.08729672,-0.558064
8,RightFinger5Medial,-0.02115369,0.2069781,0.03454486,-0.891441,0.4124389,0.1743016,0.06962311
8,RightFinger5Distal,-0.01916778,0.2260233,0.04602896,0.8496888,-0.3137217,-0.3194775,0.2784662
8,RightFinger5Tip,-0.02215987,0.2480414,0.04117854,0.8496888,-0.3137217,-0.3194775,0.2784662
9,RightFinger1Metacarpal,0.02784889,0.2622198,0.001029144,-0.5904784,-0.1497143,0.05926421,0.7908289
9,RightFinger1Proximal,0.02989412,0.233136,0.02782482,0.7379415,0.3577511,0.2799989,-0.4990583
9,RightFinger1Distal,0.00588844,0.2159309,0.03339927,-0.7376024,-0.430747,-0.4322417,0.2890827
9,RightFinger1Tip,-0.0269419,0.2082156,0.0269478,-0.7376017,-0.4307483,-0.4322403,0.2890846
9,RightFinger2Metacarpal,0.01603434,0.2565438,0.001029574,0.2205658,-0.1675905,0.2712209,-0.9217946
9,RightFinger2Proximal,0.02559852,0.2023015,0.001029667,0.7347764,-0.3012776,0.1534551,-0.5880378
9,RightFinger2Medial,0.02570338,0.189846,0.04508423,-0.9258094,0.3380151,0.007864725,0.1690057
9,RightFinger2Distal,0.02340373,0.2081602,0.06635935,0.9312612,-0.3177679,-0.1154971,0.1357886
9,RightFinger2Tip,0.0206661,0.2350416,0.07199923,0.9312613,-0.3177678,-0.1154968,0.1357887
9,RightFinger3Metacarpal,0.00544746,0.2553253,0.001029281,-0.2343328,0.1477292,-0.3505298,0.894648
9,RightFinger3Proximal,0.00544721,0.2016758,0.001029467,0.7359881,-0.3587955,0.09410585,-0.5663334
9,RightFinger3Medial,0.01198059,0.1936466,0.04687536,-0.9285583,0.339554,0.1493072,-0.01385055
9,RightFinger3Distal,0.009572125,0.2219059,0.05938971,0.829479,-0.2403908,-0.2824927,0.4175841
9,RightFinger3Tip,0.004342268,0.2479695,0.04552394,0.8294794,-0.2403909,-0.2824927,0.4175838
9,RightFinger4Metacarpal,-0.00547547,0.25557,0.001029238,-0.2463162,0.1267441,-0.4271684,0.8606935
9,RightFinger4Proximal,-0.01439739,0.2049724,0.001029418,0.7865582,-0.4352264,0.04415298,-0.4358399
9,RightFinger4Medial,-0.004795311,0.2110054,0.0434393,-0.8827884,0.3619215,0.2457308,-0.1712186
9,RightFinger4Distal,-0.005668373,0.2392743,0.04473694,0.7104618,-0.2120401,-0.3826362,0.5512486
9,RightFinger4Tip,-0.011226,0.2564184,0.02387999,0.7104616,-0.21204,-0.3826361,0.5512483
9,RightFinger5Metacarpal,-0.01487618,0.2581211,0.001029152,-0.2564255,0.1047946,-0.5005572,0.820188
9,RightFinger5Proximal,-0.03135154,0.2128551,0.001029257,0.6984659,-0.4392867,0.08699952,-0.5582168
9,RightFinger5Medial,-0.02113,0.2069809,0.03453806,-0.8913633,0.4124486,0.1744341,0.07023133
9,RightFinger5Distal,-0.01913938,0.2260161,0.04603769,0.8499857,-0.3138347,-0.3194511,0.2774617
9,RightFinger5Tip,-0.02213276,0.2480433,0.04122973,0.8499857,-0.3138347,-0.3194511,0.2774617
10,RightFinger1Metacarpal,0.02784891,0.2622199,0.001028865,-0.5907766,-0.1497497,0.05964561,0.7905705
10,RightFinger1Proximal,0.02988361,0.2331644,0.02785634,0.7380989,0.358027,0.2796,-0.4988509
10,RightFinger1Distal,0.005876782,0.2159619,0.0334341,-0.7376986,-0.4310418,-0.4316911,0.28922
10,RightFinger1Tip,-0.02694735,0.2082172,0.0269872,-0.7376979,-0.4310429,-0.4316899,0.289222
10,RightFinger2Metacarpal,0.01603439,0.256544,0.001029462,0.2205003,-0.1675431,0.27121,-0.9218219
10,RightFinger2Proximal,0.02559851,0.2023015,0.001029555,0.7339904,-0.3016568,0.1528719,-0.5889763
10,RightFinger2Medial,0.02580432,0.1897815,0.04506553,-0.9256839,0.3380657,0.00879966,0.1695431
10,RightFinger2Distal,0.02352026,0.2080919,0.06634546,0.9312394,-0.3174528,-0.1165743,0.1357532
10,RightFinger2Tip,0.02075993,0.2349763,0.0719617,0.9312394,-0.3174528,-0.1165741,0.1357531
10,RightFinger3Metacarpal,0.005447285,0.2553256,0.00102916,-0.2342635,0.1476877,-0.3505214,0.894676
10,RightFinger3Proximal,0.005447274,0.2016759,0.001029446,0.7359487,-0.3587143,0.09419455,-0.5664208
10,RightFinger3Medial,0.01197546,0.1936412,0.04687511,-0.9285805,0.3395303,0.1492218,-0.01385197
10,RightFinger3Distal,0.009566919,0.2219019,0.05938643,0.8294896,-0.2404007,-0.2824107,0.4176128
10,RightFinger3Tip,0.004340223,0.247964,0.0455162,0.8294897,-0.2404008,-0.2824106,0.4176125
10,RightFinger4Metacarpal,-0.005475186,0.2555699,0.001029114,-0.2462435,0.1267087,-0.4271624,0.8607223
10,RightFinger4Proximal,-0.0143973,0.2049725,0.00102923,0.7865077,-0.4352675,0.04401966,-0.4359032
10,RightFinger4Medial,-0.004783429,0.2110118,0.04343579,-0.8828007,0.3618822,0.2458376,-0.1710842
10,RightFinger4Distal,-0.005659413,0.2392803,0.04473401,0.7105553,-0.2119722,-0.3827051,0.5511056
10,RightFinger4Tip,-0.01122535,0.2564256,0.02388013,0.7105553,-0.2119722,-0.3827051,0.5511056
10,RightFinger5Metacarpal,-0.01487611,0.2581212,0.001029059,-0.25635,0.1047657,-0.5005539,0.8202174
10,RightFinger5Proximal,-0.03135154,0.2128551,0.001029152,0.6982999,-0.4394113,0.08669147,-0.5583737
10,RightFinger5Medial,-0.02110521,0.2069837,0.03453089,-0.891282,0.4124582,0.1745713,0.07085949
10,RightFinger5Distal,-0.01910981,0.226009,0.04604653,0.850291,-0.3139517,-0.3194236,0.2764224
10,RightFinger5Tip,-0.02210473,0.2480454,0.04128235,0.850291,-0.3139517,-0.3194236,0.2764224
11,RightFinger1Metacarpal,0.02784895,0.2622197,0.001029106,-0.5911017,-0.1497883,0.06006149,0.7902887
11,RightFinger1Proximal,0.02987191,0.2331955,0.02789094,0.7382703,0.3583274,0.2791654,-0.4986252
11,RightFinger1Distal,0.005864322,0.2159954,0.03347262,-0.7378037,-0.4313625,-0.4310907,0.2893694
